County,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed. Status,State Status,Habitat,Wet Habitat Flag
Cannon,Vertebrate Animal,Fish,Fundulus julisia,Barrens Topminnow,G1,S1,LE,E,"Springs, spring runs, and first- and second-order headwaters and creeks in the Barrens of Cannon, Coffee, & Warren counties.",Aquatic
Cannon,Invertebrate Animal,Crustacean,Cambarus williami,Brawleys Fork Crayfish,G2,S2,--,T,"East Fork Stones River, its gravel-bottomed tributaries, and karst springs; makes short burrows in cobble; Cannon County.  One collection each from Barren Fork drainage (Cannon Co.) and West Fork Stones R (Rutherford Co.).",Aquatic
Carroll,Vascular Plant,Flowering Plant,Ceratophyllum echinatum,Prickly Hornwort,G4,S1,--,S,Slow Moving Streams,Aquatic
Carroll,Vertebrate Animal,Fish,Etheostoma pyrrhogaster,Firebelly Darter,G2G3,S2,--,D,"Sand- and gravel-bottomed pools of headwaters, creeks, and small rivers; upper Coastal Plain in Obion River watershed; west Tennessee.",Aquatic
Carroll,Vertebrate Animal,Fish,Etheostoma cervus,Chickasaw Darter,G2G3,S2S3,--,D,Small streams with slow to moderate current and predominantly sandy substrates; Forked Deer River watershed.,Aquatic
Carroll,Vertebrate Animal,Fish,Noturus gladiator,Piebald Madtom,G3,S3,--,D,Large creeks & rivers in moderate-swift currents with clean sand or gravel substrates; Mississippi River tributaries.,Aquatic
Carter,Invertebrate Animal,Crustacean,Caecidotea nortoni,A Cave Obligate Isopod,G2G3,S1S2,--,"Rare, Not State Listed",Aquatic cave obligate; eastern Ridge & Valley.,Aquatic
Carter,Invertebrate Animal,Insect,Somatochlora elongata,Ski-tipped Emerald,G5,S2,--,"Rare, Not State Listed",Shaded forest pools and ponds above 2000 ft elevation; Blue Ridge.,Aquatic
Carter,Vertebrate Animal,Amphibian,Desmognathus carolinensis,Carolina Mountain Dusky Salamander,G4,S2S3,--,"Rare, Not State Listed","Seepage areas, springs, small streams, & wet rock faces; spruce-fir forest floor; Blue Ridge; Cocke, Greene, Unicoi Cos.",Aquatic
Carter,Vascular Plant,Flowering Plant,Sparganium androcladum,Branching Bur-reed,G4G5,S1,--,E,"Slow Flowing Streams And Rivers, Ponds",Aquatic
Carter,Vascular Plant,Flowering Plant,Potamogeton epihydrus,Nuttall's Pondweed,G5,S1S2,--,S,Lakes And Streams,Aquatic
Carter,Vertebrate Animal,Fish,Percina williamsi,Sickle Darter,G2,S2,PT,T,"Flowing pools over rocky, sandy, or silty substrates in clear creeks or small rivers; upper Tennessee River system; east TN.",Aquatic
Carter,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic
Carter,Vertebrate Animal,Reptile,Glyptemys muhlenbergii,Bog Turtle,G2G3,S1,SAT,T,"Muck-bottomed bogs, fens, marshy/sedge-tussock meadows, spring seeps, wet pastures, and shrub swamps; Appalachians.",Aquatic
Carter,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Cheatham,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Cheatham,Vertebrate Animal,Fish,Etheostoma tippecanoe,Tippecanoe Darter,G3G4,S1S2,--,D,Medium to large rivers in shallow riffle areas containing fine cherty gravel; Cumberland River watershed.,Aquatic
Cheatham,Vertebrate Animal,Fish,Etheostoma microlepidum,Smallscale Darter,G2G3,S2,--,D,"Small rivers, in deep, strongly flowing riffles with gravel, boulder, and coarse rubble substrates; Cumberland River drainage.",Aquatic
Cheatham,Invertebrate Animal,Mollusc,Lithasia geniculata fuliginosa,Geniculate River Snail,G3QT3Q,S2,--,"Rare, Not State Listed",Medium-sized river form of L. geniculata; portions of lower Cumberland and lower Tennessee river systems; Duck & Buffalo rivers.,Aquatic
Cheatham,Vertebrate Animal,Fish,Percina phoxocephala,Slenderhead Darter,G5,S3,--,D,Small-large rivers with moderate gradient in shoal areas with moderate-swift currents; portions of Tenn & Cumb river watersheds.,Aquatic
Cheatham,Invertebrate Animal,Mollusc,Obovaria subrotunda,Round Hickorynut,G4,S2S3,PT,"Rare, Not State Listed","Medium-large rivers in sand and gravel subst with moderate flow; TN & Cumb rivers; also Red River in Robertson Co., W Highland Rim.",Aquatic
Cheatham,Invertebrate Animal,Mollusc,Obovaria retusa,Ring Pink,G1,S1,"LE,XN",E,Large rivers in gravel and sand bars; Tennessee & Cumberland river watersheds; many historic locations currently inundated.,Aquatic
Chester,Vertebrate Animal,Fish,Etheostoma cervus,Chickasaw Darter,G2G3,S2S3,--,D,Small streams with slow to moderate current and predominantly sandy substrates; Forked Deer River watershed.,Aquatic
Chester,Invertebrate Animal,Crustacean,Creaserinus hortoni,Hatchie Burrowing Crayfish,G1,S1,--,E,"Primary burrower; uses saturated or seasonally saturated soils associated with permanent bodies of water; Mississippi River tributaries, Coastal Plain.",Aquatic
Claiborne,Invertebrate Animal,Crustacean,Bactrurus angulus,Cumberland Gap Cave Amphipod,G1,S1,--,"Rare, Not State Listed",Aquatic cave obligate; Cumberland Gap area.,Aquatic
Claiborne,Invertebrate Animal,Crustacean,Stygobromus finleyi,Finley's Cave Amphipod,G3G4,S1,--,"Rare, Not State Listed","Aquatic cave obligate, from shallow pools; northern Ridge & Valley; Claiborne County.",Aquatic
Claiborne,Invertebrate Animal,Planarian,Sphalloplana consimilis,Powell Valley Planarian,G2G3,S1,--,"Rare, Not State Listed",Aquatic cave obligate; Powell River Valley; N Ridge & Valley; Claiborne County.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Theliderma sparsa,Appalachian Monkeyface,G1,S1,"LE, XN",E,Headwater sections of rivers in shallow riffles/runs with sand-gravel substrate & moderate current; upper Tennessee River drainage.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Theliderma intermedia,Cumberland Monkeyface,G1,S1,"LE, XN",E,"Shallow riffle and shoal areas of headwater streams and bigger rivers, in coarse sand/gravel substrates; Tennessee River system.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Theliderma cylindrica strigillata,Rough Rabbitsfoot,G3G4T2,S2,LE,E,"Small-medium sized rivers, in clear, shallow riffles with sand-gravel substrates; Tenn. & Cumb. river systems; upland form.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Ptychobranchus subtentus,Fluted Kidneyshell,G2,S2,LE,E,"Small-medium rivers in swift current or riffles, in sand, gravel, and cobble substrates; Tennessee & Cumberland river systems.",Aquatic
Claiborne,Vertebrate Animal,Fish,Etheostoma sagitta,Cumberland Arrow Darter,G3,S2,--,D,Smaller streams of northern Cumberland Plateau & Cumberland Mountains; Cumberland River watershed.,Aquatic
Claiborne,Vertebrate Animal,Fish,Etheostoma denoncourti,Golden Darter,G2,S2,--,D,Medium to large rivers in shallow riffle areas of pea gravel; Tennessee River system.,Aquatic
Claiborne,Vertebrate Animal,Fish,Etheostoma baileyi,Emerald Darter,G4G5,S2,--,D,Creeks and small rivers with riffles containing gravel or rubble; upper Cumberland drainage.,Aquatic
Claiborne,Vertebrate Animal,Fish,Erimystax cahni,Slender Chub,G1,S1,"LT, XN",T,Major headwater tribs to TN River with small gravel substrates & swift-moderate currents.,Aquatic
Claiborne,Vertebrate Animal,Fish,Erimonax monachus,Spotfin Chub,G2,S2,"LT,XN",T,Clear upland rivers with swift currents & boulder substrates; portions of the Tennessee River watershed.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Epioblasma triquetra,Snuffbox,G3,S3,LE,E,"Riffles of medium-large rivers with stony or sandy bottoms, in swift currents, usually deeply buried; Tennessee & Cumb. river systems.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Epioblasma capsaeformis,Oyster Mussel,G1,S1,"LE, XN",E,Shallow riffles in mod-swift current of small-medium rivers with coarse sand and gravel; Tennessee &amp; Cumberland river systems excluding the Duck River.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Epioblasma brevidens,Cumberlandian Combshell,G1,S1,"LE, XN",E,"Large creeks to large rivers, in coarse sand or mixtures of gravel, cobble, or rocks; Tennessee & Cumberland river systems.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Lemiox rimosus,Birdwing Pearlymussel,G1,S1,"LE, XN",E,Small-medium size rivers in riffle areas with sand and gravel substrates in mod-fast currents; Tennessee River system.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Lampsilis abrupta,Pink Mucket,G1G2,S2,LE,E,"Generally a large river species, preferring sand-gravel or rocky substrates with mod-strong currents; Tennessee & Cumberland river systems.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Io fluvialis,Spiny Riversnail,G1G2,S2,--,"Rare, Not State Listed",Shallow waters of shoals that are rapid to moderate and well-oxygenated; Tennessee River & main tributaries; E Tennessee.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Hemistena lata,Cracking Pearlymussel,G1,S1,"LE, XN",E,"Medium-sized rivers of mod current, deeply buried in mud, sand, gravel, and cobble substrates; Tennessee & Cumb. river systems.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Pleuronaia dolabelloides,Slabside Pearlymussel,G2,S2,LE,E,"Lg creeks to mod sized rivers, in riffles/shoals of sand, fine gravel, and cobble substrates with mod current; Tennessee R watershed.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Pleurobema oviforme,Tennessee Clubshell,G2G3,S2S3,--,"Rare, Not State Listed","Small, shallow streams & rivers with good current & coarse gravel/sand substrates; Tennessee & Cumberland river systems.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Plethobasus cyphyus,Sheepnose,G3,S2S3,LE,E,"Large to medium-sized rivers, in riffles and coarse sand/gravel subst; TN & Cumb river systems incl KY Reservoir; W Uplands & Rim.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Plethobasus cooperianus,Orangefoot Pimpleback,G1,S1,"LE, XN",E,Large rivers in sand-gravel-cobble substrates in riffles and shoals in deep flowing water; Cumberland & Tennessee river systems.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Plethobasus cicatricosus,White Wartyback,G1,S1,"LE, XN",E,Presumed to inhabit shoals and riffles in large rivers; Tennessee & Cumberland river systems.  Very rare & poss extirpated in TN.,Aquatic
Claiborne,Vertebrate Animal,Fish,Percina williamsi,Sickle Darter,G2,S2,PT,T,"Flowing pools over rocky, sandy, or silty substrates in clear creeks or small rivers; upper Tennessee River system; east TN.",Aquatic
Claiborne,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic
Claiborne,Vertebrate Animal,Fish,Noturus flavipinnis,Yellowfin Madtom,G1,S1,"LT,XN",T,Medium size to large creeks and small rivers that are unpolluted & relatively unsilted; upper Tennessee River watershed.,Aquatic
Claiborne,Vertebrate Animal,Fish,Notropis buccatus,Silverjaw Minnow,G5,S1,--,E,Small creeks & large rivers with moderate current & sandy substrates; upper Cumberland River watershed; poss. introd. Stones River.,Aquatic
Claiborne,Invertebrate Animal,Insect,Gomphus consanguis,Cherokee Clubtail,G3,S1,--,"Rare, Not State Listed","Small, spring-fed streams w/sand, gravel & fine detritus substrate in partly shaded to open areas; Ridge & Valley.",Aquatic
Claiborne,Invertebrate Animal,Mollusc,Fusconaia cuneolus,Finerayed Pigtoe,G1,S1,"LE, XN",E,Riffles of fords and shoals of mod gradient streams in firm cobble and gravel substrates; middle & upper Tennessee River watershed.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Fusconaia cor,Shiny Pigtoe,G1,S1,"LE, XN",E,Shoals and riffles of small-medium sized rivers with mod-fast current over sand-cobble substrates; upper Tennessee River watershed.,Aquatic
Claiborne,Vertebrate Animal,Fish,Ammocrypta clara,Western Sand Darter,G3,S1,--,T,Usually in slight to moderate current over sandy bottom; Clinch & Powell rivers.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic
Claiborne,Vertebrate Animal,Amphibian,Desmognathus welteri,Black Mountain Salamander,G4,S3,--,D,Spring runs and permanent streams in wooded mountainous terrain; northern Cumberlands.,Aquatic
Claiborne,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic
Claiborne,Invertebrate Animal,Mollusc,Margaritifera monodonta,Spectaclecase,G3,S2S3,LE,E,"Medium to large rivers; in substrates from mud and sand to gravel, cobble, and boulders; Cumberland and Tennessee river systems.",Aquatic
Claiborne,Vertebrate Animal,Amphibian,Cryptobranchus alleganiensis,Hellbender,G3,S3,--,E,"Rocky, clear creeks and rivers with large shelter rocks.",Aquatic
Claiborne,Vertebrate Animal,Fish,Chrosomus cumberlandensis,Blackside Dace,G2,S2,LT,T,"Small upland tributaries with sand, sandstone, and shale substrates in unsilted conditions; upper Cumberland R. watershed.",Aquatic
Clay,Invertebrate Animal,Crustacean,Barbicambarus cornutus,Bottlebrush Crayfish,G4,S2,--,D,"Under slabrock in medium-large tributaries of Barren River watershed; Sumner, Macon, Clay counties.",Aquatic
Clay,Vertebrate Animal,Fish,Thoburnia atripinnis,Blackfin Sucker,G3,S2,--,D,Larger creeks with quiet or gently flowing pools with scattered slabrocks & undercut banks; Barren River watershed.,Aquatic
Clay,Invertebrate Animal,Crustacean,Stygobromus nortoni,Norton's Cave Amphipod,G2G3,SH,--,"Rare, Not State Listed","Aquatic cave obligate, from pools; Eastern Highland Rim and Ridge & Valley.",Aquatic
Clay,Vertebrate Animal,Fish,Etheostoma bellum,Orangefin Darter,G4G5,S3,--,D,Locally abundant in small to medium-sized clear streams over gravel substrate; Barren River watershed.,Aquatic
Clay,Vertebrate Animal,Fish,Etheostoma barrenense,Splendid Darter,G4,S3,--,D,Locally abundant in rocky pools and adjacent riffles of small to moderate streams; Barren River watershed.,Aquatic
Clay,Vertebrate Animal,Fish,Etheostoma barbouri,Teardrop Darter,G4G5,S2,--,D,Sandy pools in small to medium streams with slabrock cover; Barren River watershed.,Aquatic
Clay,Invertebrate Animal,Mollusc,Lithasia armigera,Armored Rocksnail,G3G4,S1S2,--,"Rare, Not State Listed","Partially buried logs, gravel, and preferably submerged rock outcrops; lower Cumberland River & larger tributaries; Obey River.<br>",Aquatic
Clay,Invertebrate Animal,Mollusc,Lampsilis abrupta,Pink Mucket,G1G2,S2,LE,E,"Generally a large river species, preferring sand-gravel or rocky substrates with mod-strong currents; Tennessee & Cumberland river systems.",Aquatic
Clay,Invertebrate Animal,Mollusc,Pleurobema plenum,Rough Pigtoe,G1,S1,"LE, XN",E,"Medium to large rivers in sand, gravel, and cobble substrates of shoals; Tennessee & Cumberland river systems.",Aquatic
Clay,Vertebrate Animal,Fish,Percina phoxocephala,Slenderhead Darter,G5,S3,--,D,Small-large rivers with moderate gradient in shoal areas with moderate-swift currents; portions of Tenn & Cumb river watersheds.,Aquatic
Clay,Invertebrate Animal,Mollusc,Dromus dromas,Dromedary Pearlymussel,G1,S1,"LE, XN",E,"Medium-large rivers with riffles and shoals w/ relatively firm rubble, gravel, and stable substrates; Tennessee & Cumberland systems.",Aquatic
Cocke,Vertebrate Animal,Fish,Carpiodes velifer,Highfin Carpsucker,G4G5,S2S3,--,D,"Large rivers, mostly in Tennessee River drainage.",Aquatic
Cocke,Vertebrate Animal,Amphibian,Desmognathus carolinensis,Carolina Mountain Dusky Salamander,G4,S2S3,--,"Rare, Not State Listed","Seepage areas, springs, small streams, & wet rock faces; spruce-fir forest floor; Blue Ridge; Cocke, Greene, Unicoi Cos.",Aquatic
Cocke,Vertebrate Animal,Fish,Etheostoma gutselli,Tuckasegee Darter,G3G4,S1,--,E,Swift riffle areas with coarse rubble; Little Tennessee & Pigeon rivers.,Aquatic
Cocke,Vertebrate Animal,Fish,Etheostoma acuticeps,Sharphead Darter,G3,S2S3,--,"Rare, Not State Listed",Strongly flowing water in riffles and chutes of large upland creeks and medium-sized rivers.,Aquatic
Cocke,Invertebrate Animal,Mollusc,Epioblasma capsaeformis,Oyster Mussel,G1,S1,"LE, XN",E,Shallow riffles in mod-swift current of small-medium rivers with coarse sand and gravel; Tennessee &amp; Cumberland river systems excluding the Duck River.,Aquatic
Cocke,Invertebrate Animal,Mollusc,Io fluvialis,Spiny Riversnail,G1G2,S2,--,"Rare, Not State Listed",Shallow waters of shoals that are rapid to moderate and well-oxygenated; Tennessee River & main tributaries; E Tennessee.,Aquatic
Cocke,Vertebrate Animal,Fish,Percina tanasi,Snail Darter,G2G3,S2S3,LT,T,"Sand and gravel shoals of moderately flowing, vegetated, large creeks; upper Tennessee River watershed.",Aquatic
Cocke,Vertebrate Animal,Fish,Percina aurantiaca,Tangerine Darter,G4,S3,--,D,"Large-moderate size headwater tribs to Tennessee River, in clear, fairly deep, rocky pools, usually below riffles.",Aquatic
Cocke,Vertebrate Animal,Amphibian,Desmognathus abditus,Cumberland Dusky Salamander,G2G3,S2S3,--,D,Assoc. with streams of Cumberland Plateau; under rocks along small streams or adj. cover; Morgan & Grundy counties.,Aquatic
Cocke,Vertebrate Animal,Fish,Cycleptus elongatus,Blue Sucker,G3G4,S2,--,T,Swift waters over firm substrates in big rivers.,Aquatic
Cocke,Invertebrate Animal,Mollusc,Margaritifera monodonta,Spectaclecase,G3,S2S3,LE,E,"Medium to large rivers; in substrates from mud and sand to gravel, cobble, and boulders; Cumberland and Tennessee river systems.",Aquatic
